cluster,app,keyword,popularity,competitiveness,num_apps,rank,importance
education-codage,codeSpark,programming for kids,5,47,246,9,1.06
education-codage,codeSpark,code de la,5,,241,42,0.68
education-codage,codeSpark,easy code,5,,212,16,0.87
education-codage,codeSpark,funkids,5,79,243,231,0.49
education-codage,codeSpark,孩子们,5,48,248,183,0.51
education-codage,codeSpark,children puzzle,5,49,220,202,0.50
education-codage,codeSpark,logic games for kids,5,39,248,7,1.16
education-codage,codeSpark,six app,5,69,239,86,0.58
education-codage,codeSpark,kids learining,5,81,248,169,0.51
education-codage,codeSpark,science learning games,5,,223,20,0.82
education-codage,codeSpark,learn coding offline,5,,208,9,1.06
education-codage,codeSpark,no Coding,5,,228,18,0.84
education-codage,codeSpark,c ide,5,,238,21,0.81
education-codage,codeSpark,gcode,5,89,229,52,0.65
education-codage,codeSpark,stem apps for kids,5,66,246,77,0.60
education-codage,codeSpark,cool girl,5,,229,228,0.49
education-codage,codeSpark,kids coding games,5,40,237,2,2.29
education-codage,codeSpark,coding for kids learn to code,5,40,238,6,1.24
education-codage,codeSpark,code for kids,5,40,248,2,2.29
education-codage,codeSpark,idk,5,51,236,189,0.50
education-codage,codeSpark,app4 parents for iphone,5,91,234,76,0.60
education-codage,codeSpark,un code,5,,240,28,0.75
education-codage,codeSpark,pocket light,5,43,207,81,0.59
education-codage,codeSpark,stem kids,5,46,248,36,0.70
education-codage,codeSpark,scratch programming,5,,216,8,1.10
education-codage,codeSpark,mimo code,5,,229,7,1.16
education-codage,codeSpark,games practice,5,,242,22,0.80
education-codage,codeSpark,kids learning code game,5,42,246,2,2.29
education-codage,codeSpark,computer scien ce,5,0,191,128,0.54
education-codage,codeSpark,coding school,5,40,240,240,0.48
education-codage,codeSpark,practice coding,5,60,247,189,0.50
education-codage,codeSpark,coding 101,5,42,246,223,0.49
education-codage,codeSpark,coding teacher,5,40,241,154,0.52
education-codage,codeSpark,codeschool,5,40,239,112,0.55
education-codage,codeSpark,logic kids,5,43,247,224,0.49
education-codage,codeSpark,child logic,5,40,246,168,0.51
education-codage,codeSpark,kid logic,5,44,248,85,0.58
education-codage,codeSpark,logical thinking games kids,5,51,246,171,0.51
education-codage,codeSpark,descratch,5,96,249,91,0.58
education-codage,codeSpark,game codes,5,,223,28,0.75
education-codage,codeSpark,charlie brown,5,82,215,213,0.49
education-codage,codeSpark,code challenges,5,55,212,6,1.24
education-codage,codeSpark,learning stem,5,40,248,165,0.52
education-codage,codeSpark,stem games kids,5,45,241,4,1.49
education-codage,codeSpark,kid code,5,26,235,4,1.49
education-codage,codeSpark,kids games coding,5,40,235,1,5.00
education-codage,codeSpark,coding program,5,40,236,144,0.53
education-codage,codeSpark,logic for kids,5,44,244,51,0.65
education-codage,codeSpark,coding for children,5,40,241,1,5.00
education-codage,codeSpark,learn coding for children,5,40,241,1,5.00
education-codage,codeSpark,learn stem,5,44,243,193,0.50
education-codage,codeSpark,kids stem,5,43,248,2,2.29
education-codage,codeSpark,stem for kids,5,46,248,8,1.10
education-codage,codeSpark,science app for kids,5,65,247,96,0.57
